,trainerID,name,pokelevel
1185,533,Electrike,18
1186,533,Wailmer,18
1187,533,Makuhita,18
1188,534,Electrike,26
1189,534,Wailmer,26
1190,534,Makuhita,26
1191,535,Manectric,29
1192,535,Wailmer,29
1193,535,Makuhita,29
1194,536,Manectric,32
1195,536,Wailmer,32
1196,536,Makuhita,32
1197,537,Manectric,35
1198,537,Wailmer,35
1199,537,Hariyama,35
1200,538,Kecleon,24
1201,539,Magneton,43
1202,539,Muk,43
1203,540,Gloom,34
1204,540,Azumarill,34
1205,541,Wigglytuff,26
1206,542,Manectric,32
1207,542,Linoone,32
1208,543,Vigoroth,26
1209,544,Swellow,28
1210,544,Trapinch,28
1211,544,Wailmer,28
1212,544,Magneton,28
1213,544,Shiftry,28
1214,545,Wingull,17
1215,545,Numel,17
1216,545,Roselia,17
1217,546,Wingull,26
1218,546,Numel,26
1219,546,Roselia,26
1220,547,Pelipper,29
1221,547,Numel,29
1222,547,Roselia,29
1223,548,Pelipper,32
1224,548,Numel,32
1225,548,Roselia,32
1226,549,Pelipper,34
1227,549,Camerupt,34
1228,549,Roselia,34
1229,550,Manectric,24
1230,550,Swellow,24
1231,550,Manectric,24
1232,551,Skarmory,43
1233,551,Sableye,43
1234,552,Loudred,29
1235,552,Vigoroth,29
1236,553,Loudred,35
1237,553,Vigoroth,35
1238,554,Spinda,37
1239,554,Loudred,37
1240,554,Vigoroth,37
1241,555,Spinda,39
1242,555,Loudred,39
1243,555,Vigoroth,39
1244,556,Spinda,41
1245,556,Exploud,41
1246,556,Slaking,41
1247,557,Pelipper,33
1248,557,Camerupt,33
1249,558,Claydol,43
1250,558,Lanturn,43
1251,559,Cacturne,43
1252,559,Pelipper,43
1253,560,Medicham,43
1254,560,Claydol,43
1255,561,Slakoth,26
1256,562,Kecleon,23
1257,563,Sableye,43
1258,563,Absol,43
1259,564,Roselia,45
1260,565,Absol,27
1261,566,Sableye,30
1262,567,Zangoose,26
1263,568,Kecleon,33
1264,568,Loudred,33
1265,569,Sandslash,42
1266,569,Ninetales,42
1267,569,Tropius,42
1268,570,Gardevoir,43
1269,570,Slaking,43
1270,571,Lairon,45
1271,571,Manectric,45
1272,572,Manectric,30
1273,573,Mawile,46
1274,573,Starmie,46
1275,574,Manectric,29
1276,574,Shiftry,29
1277,575,Manectric,34
1278,576,Delcatty,26
1279,577,Torkoal,42
1280,577,Medicham,42
1281,577,Ludicolo,42
1282,578,Lunatone,43
1283,578,Solrock,43
1284,579,Kecleon,42
1285,579,Graveler,42
1286,579,Wailord,42
1287,580,Spinda,26
1288,581,Slaking,43
1289,581,Dusclops,43
1290,582,Swellow,26
1291,583,Shiftry,34
1292,583,Nosepass,34
1293,584,Swellow,42
1294,584,Mawile,42
1295,584,Kadabra,42
1296,585,Claydol,45
1297,586,Sableye,44
1298,586,Medicham,44
1299,586,Sharpedo,44
1300,587,Dodrio,42
1301,587,Kadabra,42
1302,587,Electrode,42
1303,587,Shiftry,42
1304,588,Graveler,33
1305,588,Ludicolo,33
1306,589,Mawile,29
1307,589,Roselia,29
1308,589,Pelipper,29
1309,590,Electrike,17
1310,590,Wailmer,17
1311,590,Makuhita,17
1312,591,Electrike,26
1313,591,Wailmer,26
1314,591,Makuhita,26
1315,592,Manectric,29
1316,592,Wailmer,29
1317,592,Makuhita,29
1318,593,Manectric,32
1319,593,Wailmer,32
1320,593,Makuhita,32
1321,594,Manectric,35
1322,594,Wailmer,35
1323,594,Hariyama,35
1324,595,Smeargle,60
1325,596,Smeargle,30
1326,597,Wailord,57
1327,597,Vileplume,57
1328,598,Armaldo,47
1329,598,Cradily,47
1330,599,Armaldo,56
1331,599,Cradily,56
1332,600,Carvanha,21
1333,600,Numel,21
1334,601,Sandslash,46
1335,601,Ninetales,46
1336,602,Weepinbell,24
1337,602,Gloom,24
1338,602,Ivysaur,24
1339,603,Nidorino,39
1340,603,Nidoking,39
1341,604,Sandslash,39
1342,604,Dugtrio,39
1343,605,Rhyhorn,43
1344,606,Persian,44
1345,606,Ninetales,44
1346,607,Ivysaur,42
1347,607,Wartortle,42
1348,607,Charmeleon,42
1349,607,Charizard,42
1350,608,Exeggutor,43
1351,608,Cloyster,43
1352,608,Arcanine,43
1353,609,Parasect,43
1354,609,Dewgong,43
1355,609,Chansey,43
1356,610,Kingler,43
1357,610,Tentacruel,43
1358,610,Blastoise,43
1359,611,Bellsprout,43
1360,611,Weepinbell,43
1361,611,Victreebel,43
1362,612,Ivysaur,24
1363,612,Charmeleon,24
1364,612,Wartortle,24
1365,613,Charmeleon,27
1366,614,Rapidash,36
1367,615,Rapidash,39
1368,616,Rapidash,43
1369,617,Magneton,33
1370,617,Quagsire,31
1371,617,Exeggcute,31
1372,618,Sandslash,35
1373,619,Horsea,33
1374,619,Horsea,33
1375,619,Horsea,33
1376,620,Electrode,35
1377,620,Starmie,35
1378,620,Ninetales,35
1379,621,Horsea,34
1380,621,Seadra,36
1381,622,Butterfree,25
1382,622,Bellossom,25
1383,623,Dragonair,37
1384,624,Poliwhirl,28
1385,625,Seadra,37
1386,626,Victreebel,32
1387,626,Kingler,32
1388,626,Flareon,32
1389,627,Victreebel,35
1390,627,Kingler,35
1391,627,Flareon,35
1392,628,Victreebel,39
1393,628,Kingler,39
1394,628,Flareon,39
1395,629,Eevee,26
1396,629,Vaporeon,22
1397,629,Jolteon,22
1398,629,Flareon,22
1399,630,Goldeen,22
1400,630,Seaking,24
1401,631,Parasect,33
1402,631,Golduck,35
1403,632,Staryu,24
1404,632,Starmie,26
1405,633,Pikachu,36
1406,633,Blastoise,32
1407,634,Shellder,26
1408,634,Cloyster,28
1409,635,Marill,27
1410,635,Wartortle,24
1411,635,Wartortle,24
1412,636,Rhyhorn,38
1413,636,Charmeleon,35
1414,636,Wartortle,35
1415,637,Skiploom,25
1416,637,Ninetales,25
1417,638,Dratini,34
1418,638,Dragonair,36
1419,639,Bulbasaur,32
1420,639,Ivysaur,32
1421,639,Venusaur,32
1422,640,Dragonair,37
1423,641,Charmander,26
1424,641,Bulbasaur,26
1425,641,Squirtle,26
1426,642,Dratini,34
1427,642,Dratini,34
1428,642,Dratini,34
1429,643,Ivysaur,38
1430,643,Starmie,38
1431,644,Starmie,31
1432,644,Starmie,31
1433,644,Nidoqueen,33
1434,645,Starmie,34
1435,645,Starmie,34
1436,645,Nidoqueen,36
1437,646,Starmie,37
1438,646,Starmie,37
1439,646,Nidoqueen,39
1440,647,Pidgeot,25
1441,647,Electabuzz,27
1442,648,Flareon,35
1443,648,Tangela,35
1444,648,Tauros,35
1445,649,Manectric,43
1446,649,Muk,43
1447,650,Gloom,35
1448,650,Azumarill,35
1449,651,Zangoose,27
1450,652,Wingull,18
1451,652,Numel,18
1452,652,Roselia,18
1453,653,Wingull,26
1454,653,Numel,26
1455,653,Roselia,26
1456,654,Pelipper,29
1457,654,Numel,29
1458,654,Roselia,29
1459,655,Pelipper,32
1460,655,Numel,32
1461,655,Roselia,32
1462,656,Pelipper,35
1463,656,Camerupt,35
1464,656,Roselia,35
1465,657,Mawile,43
1466,657,Sableye,43
1467,658,Swellow,29
1468,658,Trapinch,29
1469,658,Wailmer,29
1470,658,Magneton,29
1471,658,Shiftry,29
1472,659,Cacturne,44
1473,660,Lairon,45
1474,660,Manectric,45
1475,661,Linoone,27
1476,662,Roselia,44
1477,663,Milotic,31
1478,664,Zangoose,27
1479,665,Sandslash,43
1480,665,Ninetales,43
1481,666,Mawile,46
1482,666,Starmie,46
1483,667,Linoone,27
1484,668,Delcatty,27
1485,669,Nosepass,42
1486,669,Medicham,42
1487,669,Ludicolo,42
1488,670,Kecleon,42
1489,670,Rhyhorn,42
1490,670,Tentacruel,42
1491,671,Linoone,27
1492,672,Delcatty,27
1493,673,Shiftry,34
1494,673,Graveler,34
1495,673,Loudred,34
1496,674,Dodrio,42
1497,674,Lairon,42
1498,674,Kadabra,42
1499,675,Claydol,44
1500,676,Sableye,44
1501,676,Medicham,44
1502,676,Sharpedo,44
1503,677,Swellow,42
1504,677,Kadabra,42
1505,677,Manectric,42
1506,677,Shiftry,42
1507,678,Graveler,34
1508,678,Magcargo,34
1509,678,Ludicolo,34
1510,679,Mawile,31
1511,679,Roselia,31
1512,679,Pelipper,31
1513,680,Electrike,18
1514,680,Wailmer,18
1515,680,Makuhita,18
1516,681,Electrike,26
1517,681,Wailmer,26
1518,681,Makuhita,26
1519,682,Manectric,29
1520,682,Wailmer,29
1521,682,Makuhita,29
1522,683,Manectric,32
1523,683,Wailmer,32
1524,683,Makuhita,32
1525,684,Manectric,35
1526,684,Wailmer,35
1527,684,Hariyama,35
1528,685,Kecleon,24
1529,686,Magneton,43
1530,686,Muk,43
1531,687,Gloom,34
1532,687,Azumarill,34
1533,688,Wigglytuff,26
1534,689,Manectric,32
1535,689,Linoone,32
1536,690,Vigoroth,26
1537,691,Swellow,28
1538,691,Trapinch,28
1539,691,Wailmer,28
1540,691,Magneton,28
1541,691,Shiftry,28
1542,692,Wingull,17
1543,692,Numel,17
1544,692,Roselia,17
1545,693,Wingull,26
1546,693,Numel,26
1547,693,Roselia,26
1548,694,Pelipper,29
1549,694,Numel,29
1550,694,Roselia,29
1551,695,Pelipper,32
1552,695,Numel,32
1553,695,Roselia,32
1554,696,Pelipper,34
1555,696,Camerupt,34
1556,696,Roselia,34
1557,697,Manectric,24
1558,697,Swellow,24
1559,697,Manectric,24
1560,698,Skarmory,43
1561,698,Sableye,43
1562,699,Loudred,29
1563,699,Vigoroth,29
1564,700,Loudred,35
1565,700,Vigoroth,35
1566,701,Spinda,37
1567,701,Loudred,37
1568,701,Vigoroth,37
1569,702,Spinda,39
1570,702,Loudred,39
1571,702,Vigoroth,39
1572,703,Spinda,41
1573,703,Exploud,41
1574,703,Slaking,41
1575,704,Pelipper,33
1576,704,Camerupt,33
1577,705,Claydol,43
1578,705,Lanturn,43
1579,706,Cacturne,43
1580,706,Pelipper,43
1581,707,Medicham,43
1582,707,Claydol,43
1583,708,Slakoth,26
1584,709,Kecleon,23
1585,710,Sableye,43
1586,710,Absol,43
1587,711,Roselia,45
1588,712,Absol,27
1589,713,Sableye,30
1590,714,Zangoose,26
1591,715,Kecleon,33
1592,715,Loudred,33
1593,716,Sandslash,42
1594,716,Ninetales,42
1595,716,Tropius,42
1596,717,Gardevoir,43
1597,717,Slaking,43
1598,718,Lairon,45
1599,718,Manectric,45
1600,719,Manectric,30
1601,720,Mawile,46
1602,720,Starmie,46
1603,721,Manectric,29
1604,721,Shiftry,29
1605,722,Manectric,34
1606,723,Delcatty,26
1607,724,Torkoal,42
1608,724,Medicham,42
1609,724,Ludicolo,42
1610,725,Lunatone,43
1611,725,Solrock,43
1612,726,Kecleon,42
1613,726,Graveler,42
1614,726,Wailord,42
1615,727,Spinda,26
1616,728,Slaking,43
1617,728,Dusclops,43
1618,729,Swellow,26
1619,730,Shiftry,34
1620,730,Nosepass,34
1621,731,Swellow,42
1622,731,Mawile,42
1623,731,Kadabra,42
1624,732,Claydol,45
1625,733,Sableye,44
1626,733,Medicham,44
1627,733,Sharpedo,44
1628,734,Dodrio,42
1629,734,Kadabra,42
1630,734,Electrode,42
1631,734,Shiftry,42
1632,735,Graveler,33
1633,735,Ludicolo,33
1634,736,Mawile,29
1635,736,Roselia,29
1636,736,Pelipper,29
1637,737,Electrike,17
1638,737,Wailmer,17
1639,737,Makuhita,17
1640,738,Electrike,26
1641,738,Wailmer,26
1642,738,Makuhita,26
1643,739,Manectric,29
1644,739,Wailmer,29
1645,739,Makuhita,29
1646,740,Manectric,32
1647,740,Wailmer,32
1648,740,Makuhita,32
1649,741,Manectric,35
1650,741,Wailmer,35
1651,741,Hariyama,35
1652,742,Smeargle,60
1653,743,Smeargle,30
1654,744,Wailord,57
1655,744,Vileplume,57
1656,745,Armaldo,47
1657,745,Cradily,47
1658,746,Armaldo,56
1659,746,Cradily,56
1660,747,Carvanha,21
1661,747,Numel,21
1662,748,Sandslash,46
1663,748,Ninetales,46
1664,749,Weepinbell,24
1665,749,Gloom,24
1666,749,Ivysaur,24
1667,750,Nidorino,39
1668,750,Nidoking,39
1669,751,Sandslash,39
1670,751,Dugtrio,39
1671,752,Rhyhorn,43
1672,753,Persian,44
1673,753,Ninetales,44
1674,754,Ivysaur,42
1675,754,Wartortle,42
1676,754,Charmeleon,42
1677,754,Charizard,42
1678,755,Exeggutor,43
1679,755,Cloyster,43
1680,755,Arcanine,43
1681,756,Parasect,43
1682,756,Dewgong,43
1683,756,Chansey,43
1684,757,Kingler,43
1685,757,Tentacruel,43
1686,757,Blastoise,43
1687,758,Bellsprout,43
1688,758,Weepinbell,43
1689,758,Victreebel,43
1690,759,Ivysaur,24
1691,759,Charmeleon,24
1692,759,Wartortle,24
1693,760,Charmeleon,27
1694,761,Rapidash,36
1695,762,Rapidash,39
1696,763,Rapidash,43
1697,764,Magneton,33
1698,764,Quagsire,31
1699,764,Exeggcute,31
1700,765,Sandslash,35
1701,766,Horsea,33
1702,766,Horsea,33
1703,766,Horsea,33
1704,767,Electrode,35
1705,767,Starmie,35
1706,767,Ninetales,35
1707,768,Horsea,34
1708,768,Seadra,36
1709,769,Butterfree,25
1710,769,Bellossom,25
1711,770,Dragonair,37
1712,771,Poliwhirl,28
1713,772,Seadra,37
1714,773,Victreebel,32
1715,773,Kingler,32
1716,773,Flareon,32
1717,774,Victreebel,35
1718,774,Kingler,35
1719,774,Flareon,35
1720,775,Victreebel,39
1721,775,Kingler,39
1722,775,Flareon,39
1723,776,Eevee,26
1724,776,Vaporeon,22
1725,776,Jolteon,22
1726,776,Flareon,22
1727,777,Goldeen,22
1728,777,Seaking,24
1729,778,Parasect,33
1730,778,Golduck,35
1731,779,Staryu,24
1732,779,Starmie,26
1733,780,Pikachu,36
1734,780,Blastoise,32
1735,781,Shellder,26
1736,781,Cloyster,28
1737,782,Marill,27
1738,782,Wartortle,24
1739,782,Wartortle,24
1740,783,Rhyhorn,38
1741,783,Charmeleon,35
1742,783,Wartortle,35
1743,784,Skiploom,25
1744,784,Ninetales,25
1745,785,Dratini,34
1746,785,Dragonair,36
1747,786,Bulbasaur,32
1748,786,Ivysaur,32
1749,786,Venusaur,32
1750,787,Dragonair,37
1751,788,Charmander,26
1752,788,Bulbasaur,26
1753,788,Squirtle,26
1754,789,Dratini,34
1755,789,Dratini,34
1756,789,Dratini,34
1757,790,Ivysaur,38
1758,790,Starmie,38
1759,791,Starmie,31
1760,791,Starmie,31
1761,791,Nidoqueen,33
1762,792,Starmie,34
1763,792,Starmie,34
1764,792,Nidoqueen,36
1765,793,Starmie,37
1766,793,Starmie,37
1767,793,Nidoqueen,39
1768,794,Pidgeot,25
1769,794,Electabuzz,27
1770,795,Flareon,35
1771,795,Tangela,35
1772,795,Tauros,35
1773,796,Manectric,43
1774,796,Muk,43
1775,797,Gloom,35
1776,797,Azumarill,35
1777,798,Zangoose,27
1778,799,Wingull,18
1779,799,Numel,18
1780,799,Roselia,18
1781,800,Wingull,26
1782,800,Numel,26
1783,800,Roselia,26
1784,801,Pelipper,29
1785,801,Numel,29
1786,801,Roselia,29
1787,802,Pelipper,32
1788,802,Numel,32
1789,802,Roselia,32
1790,803,Pelipper,35
1791,803,Camerupt,35
1792,803,Roselia,35
1793,804,Mawile,43
1794,804,Sableye,43
1795,805,Swellow,29
1796,805,Trapinch,29
1797,805,Wailmer,29
1798,805,Magneton,29
1799,805,Shiftry,29
1800,806,Cacturne,44
1801,807,Lairon,45
1802,807,Manectric,45
1803,808,Linoone,27
1804,809,Roselia,44
1805,810,Milotic,31
1806,811,Zangoose,27
1807,812,Sandslash,43
1808,812,Ninetales,43
1809,813,Mawile,46
1810,813,Starmie,46
1811,814,Linoone,27
1812,815,Delcatty,27
1813,816,Nosepass,42
1814,816,Medicham,42
1815,816,Ludicolo,42
1816,817,Kecleon,42
1817,817,Rhyhorn,42
1818,817,Tentacruel,42
1819,818,Linoone,27
1820,819,Delcatty,27
1821,820,Shiftry,34
1822,820,Graveler,34
1823,820,Loudred,34
1824,821,Dodrio,42
1825,821,Lairon,42
1826,821,Kadabra,42
1827,822,Claydol,44
1828,823,Sableye,44
1829,823,Medicham,44
1830,823,Sharpedo,44
1831,824,Swellow,42
1832,824,Kadabra,42
1833,824,Manectric,42
1834,824,Shiftry,42
1835,825,Graveler,34
1836,825,Magcargo,34
1837,825,Ludicolo,34
1838,826,Mawile,31
1839,826,Roselia,31
1840,826,Pelipper,31
1841,827,Electrike,18
1842,827,Wailmer,18
1843,827,Makuhita,18
1844,828,Electrike,26
1845,828,Wailmer,26
1846,828,Makuhita,26
1847,829,Manectric,29
1848,829,Wailmer,29
1849,829,Makuhita,29
1850,830,Manectric,32
1851,830,Wailmer,32
1852,830,Makuhita,32
1853,831,Manectric,35
1854,831,Wailmer,35
1855,831,Hariyama,35
1856,832,Kecleon,24
1857,833,Magneton,43
1858,833,Muk,43
1859,834,Gloom,34
1860,834,Azumarill,34
1861,835,Wigglytuff,26
1862,836,Manectric,32
1863,836,Linoone,32
1864,837,Vigoroth,26
1865,838,Swellow,28
1866,838,Trapinch,28
1867,838,Wailmer,28
1868,838,Magneton,28
1869,838,Shiftry,28
1870,839,Wingull,17
1871,839,Numel,17
1872,839,Roselia,17
1873,840,Wingull,26
1874,840,Numel,26
1875,840,Roselia,26
1876,841,Pelipper,29
1877,841,Numel,29
1878,841,Roselia,29
1879,842,Pelipper,32
1880,842,Numel,32
1881,842,Roselia,32
1882,843,Pelipper,34
1883,843,Camerupt,34
1884,843,Roselia,34
1885,844,Manectric,24
1886,844,Swellow,24
1887,844,Manectric,24
1888,845,Skarmory,43
1889,845,Sableye,43
1890,846,Loudred,29
1891,846,Vigoroth,29
1892,847,Loudred,35
1893,847,Vigoroth,35
1894,848,Spinda,37
1895,848,Loudred,37
1896,848,Vigoroth,37
1897,849,Spinda,39
1898,849,Loudred,39
1899,849,Vigoroth,39
1900,850,Spinda,41
1901,850,Exploud,41
1902,850,Slaking,41
1903,851,Pelipper,33
1904,851,Camerupt,33
1905,852,Claydol,43
1906,852,Lanturn,43
1907,853,Cacturne,43
1908,853,Pelipper,43
1909,854,Medicham,43
1910,854,Claydol,43
1911,855,Slakoth,26
1912,856,Kecleon,23
1913,857,Sableye,43
1914,857,Absol,43
1915,858,Roselia,45
1916,859,Absol,27
1917,860,Sableye,30
1918,861,Zangoose,26
1919,862,Kecleon,33
1920,862,Loudred,33
1921,863,Sandslash,42
1922,863,Ninetales,42
1923,863,Tropius,42
1924,864,Gardevoir,43
1925,864,Slaking,43
1926,865,Lairon,45
1927,865,Manectric,45
1928,866,Manectric,30
1929,867,Mawile,46
1930,867,Starmie,46
1931,868,Manectric,29
1932,868,Shiftry,29
1933,869,Manectric,34
1934,870,Delcatty,26
1935,871,Torkoal,42
1936,871,Medicham,42
1937,871,Ludicolo,42
1938,872,Lunatone,43
1939,872,Solrock,43
1940,873,Kecleon,42
1941,873,Graveler,42
1942,873,Wailord,42
1943,874,Spinda,26
1944,875,Slaking,43
1945,875,Dusclops,43
1946,876,Swellow,26
1947,877,Shiftry,34
1948,877,Nosepass,34
1949,878,Swellow,42
1950,878,Mawile,42
1951,878,Kadabra,42
1952,879,Claydol,45
1953,880,Sableye,44
1954,880,Medicham,44
1955,880,Sharpedo,44
1956,881,Dodrio,42
1957,881,Kadabra,42
1958,881,Electrode,42
1959,881,Shiftry,42
1960,882,Graveler,33
1961,882,Ludicolo,33
1962,883,Mawile,29
1963,883,Roselia,29
1964,883,Pelipper,29
1965,884,Electrike,17
1966,884,Wailmer,17
1967,884,Makuhita,17
1968,885,Electrike,26
1969,885,Wailmer,26
1970,885,Makuhita,26
1971,886,Manectric,29
1972,886,Wailmer,29
1973,886,Makuhita,29
1974,887,Manectric,32
1975,887,Wailmer,32
1976,887,Makuhita,32
1977,888,Manectric,35
1978,888,Wailmer,35
1979,888,Hariyama,35
1980,889,Venusaur,50
1981,890,Tyranitar,50
1982,891,Clefairy,42
1983,891,Jigglypuff,42
1984,891,Persian,42
1985,891,Dewgong,42
1986,891,Chansey,42
1987,892,Starmie,50
1988,892,Kingdra,50
1989,893,Bellsprout,42
1990,893,Weepinbell,42
1991,893,Victreebel,42
1992,893,Paras,42
1993,893,Parasect,42
1994,894,Kingler,41
1995,894,Poliwhirl,42
1996,894,Tentacruel,42
1997,894,Seadra,42
1998,894,Blastoise,43
1999,895,Exeggutor,42
2000,895,Sandslash,42
2001,895,Cloyster,42
2002,895,Electrode,42
2003,895,Arcanine,42
2004,896,Lapras,50
2005,897,Rhydon,47
2006,897,Slowbro,48
2007,897,Ursaring,50
2008,897,Machoke,48
2009,897,Kangaskhan,47
2010,898,Rhydon,52
2011,898,Slowbro,54
2012,898,Ursaring,55
2013,898,Machamp,52
2014,898,Kangaskhan,52
2015,899,Bellsprout,22
2016,899,Oddish,22
2017,899,Weepinbell,22
2018,899,Gloom,22
2019,899,Ivysaur,22
2020,900,Persian,47
2021,900,Dewgong,47
2022,900,Ninetales,48
2023,900,Rapidash,48
2024,900,Girafarig,50
2025,901,Persian,53
2026,901,Dewgong,53
2027,901,Ninetales,54
2028,901,Rapidash,54
2029,901,Girafarig,56
2030,902,Persian,42
2031,902,Ponyta,42
2032,902,Rapidash,42
2033,902,Vulpix,42
2034,902,Ninetales,42
2035,903,Raticate,42
2036,903,Ivysaur,42
2037,903,Wartortle,42
2038,903,Charmeleon,42
2039,903,Charizard,42
2040,904,Sandslash,37
2041,904,Sandslash,37
2042,904,Rhyhorn,38
2043,904,Nidorino,39
2044,904,Nidoking,39
2045,905,Marowak,37
2046,905,Marowak,37
2047,905,Rhyhorn,38
2048,905,Nidorina,39
2049,905,Nidoqueen,39
2050,906,Sandslash,38
2051,906,Graveler,38
2052,906,Onix,38
2053,906,Graveler,38
2054,906,Marowak,38
2055,907,Aerodactyl,59
2056,908,Sneasel,37
2057,908,Tentacruel,37
2058,909,Gastly,26
2059,909,Haunter,28
2060,909,Gengar,30
2061,910,Ponyta,27
2062,910,Grotle,27
2063,911,Snover,39
2064,912,Ambipom,54
2065,912,Rapidash,54
2066,912,Chansey,54
2067,913,Ambipom,59
2068,913,Rapidash,59
2069,913,Chansey,59
2070,914,Raichu,55
2071,914,Gastrodon,55
2072,915,Ambipom,35
2073,915,Kadabra,35
2074,916,Pachirisu,54
2075,916,Azumarill,54
2076,916,Blissey,54
2077,917,Azumarill,33
2078,918,Pelipper,33
2079,918,Sudowoodo,33
2080,919,Snover,39
2081,920,Misdreavus,30
2082,920,Drifblim,30
2083,921,Skorupi,30
2084,921,Steelix,32
2085,922,Lopunny,54
2086,922,Quagsire,54
2087,922,Pelipper,54
2088,923,Raichu,34
2089,923,Hippopotas,38
2090,923,Pelipper,36
2091,924,Raichu,54
2092,924,Hippopotas,54
2093,924,Pelipper,54
2094,925,Mightyena,55
2095,925,Kirlia,55
2096,926,Flaaffy,53
2097,926,Tropius,53
2098,927,Ampharos,60
2099,927,Tropius,60
2100,928,Monferno,23
2101,928,Gyarados,23
2102,929,Monferno,39
2103,929,Luxio,39
2104,929,Gyarados,39
2105,930,Monferno,59
2106,930,Luxio,59
2107,930,Gyarados,59
2108,931,Kadabra,44
2109,931,Raichu,44
2110,932,Mothim,25
2111,932,Onix,26
2112,932,Luxio,27
2113,933,Dusclops,55
2114,933,Salamence,55
2115,934,Sneasel,35
2116,934,Machoke,34
2117,935,Skarmory,56
2118,936,Honchkrow,49
2119,937,Quagsire,39
2120,938,Staravia,33
2121,938,Girafarig,33
2122,939,Staravia,55
2123,939,Girafarig,55
2124,940,Metagross,56
2125,941,Drapion,59
2126,942,Ponyta,31
2127,942,Haunter,31
2128,942,Floatzel,34
2129,943,Golduck,55
2130,943,Sandslash,55
2131,944,Stantler,58
2132,944,Carnivine,58
2133,945,Primeape,57
2134,945,Torkoal,57
2135,946,Lopunny,37
2136,947,Golduck,34
2137,947,Sudowoodo,33
2138,947,Ponyta,35
2139,948,Golduck,46
2140,948,Blissey,48
2141,949,Glameow,23
2142,949,Kadabra,23
2143,950,Glameow,40
2144,950,Kadabra,40
2145,951,Purugly,60
2146,951,Alakazam,60
2147,952,Delcatty,55
2148,952,Yanma,55
2149,953,Bibarel,54
2150,953,Rapidash,54
2151,953,Beautifly,54
2152,954,Meowth,56
2153,954,Persian,56
2154,954,Hypno,56
2155,955,Kangaskhan,57
2156,955,Ursaring,57
2157,956,Dunsparce,56
2158,956,Marowak,56
2159,956,Scyther,56
2160,957,Roselia,37
2161,957,Seaking,37
2162,958,Roselia,55
2163,958,Seaking,55
2164,959,Rapidash,45
2165,959,Carnivine,45
2166,959,Rampardos,48
2167,960,Pinsir,53
2168,960,Mightyena,53
2169,961,Lickitung,53
2170,961,Miltank,53
2171,962,Lickitung,60
2172,962,Miltank,60
2173,963,Poliwhirl,54
2174,963,Gyarados,54
2175,964,Granbull,57
2176,965,Tauros,55
2177,966,Tauros,62
2178,967,Pelipper,35
2179,967,Golduck,36
2180,967,Steelix,37
2181,968,Floatzel,37
2182,968,Sneasel,37
2183,969,Cherrim,30
2184,969,Marill,32
2185,969,Lopunny,34
2186,970,Cherrim,54
2187,970,Marill,54
2188,970,Lopunny,54
2189,971,Loudred,57
2190,971,Rampardos,57
2191,972,Larvitar,57
2192,972,Magcargo,57
2193,973,Clefable,46
2194,973,Torterra,48
2195,974,Steelix,44
2196,974,Medicham,44
2197,975,Glalie,59
2198,975,Crobat,60
2199,976,Sneasel,40
2200,976,Sneasel,43
2201,977,Gastly,21
2202,977,Gastly,22
2203,977,Haunter,24
2204,978,Aipom,32
2205,978,Grotle,33
2206,978,Girafarig,32
2207,979,Glalie,44
2208,980,Gastrodon,54
2209,980,Beedrill,54
2210,980,Electrode,55
2211,981,Ambipom,39
2212,981,Porygon2,40
2213,982,Marowak,54
2214,982,Kangaskhan,57
2215,983,Bronzor,35
2216,983,Bronzor,36
2217,983,Bronzor,38
2218,984,Lopunny,38
2219,984,Medicham,35
2220,984,Kirlia,36
2221,985,Sneasel,40
2222,985,Snorunt,40
2223,985,Snover,41
2224,986,Haunter,23
2225,986,Misdreavus,24
2226,987,Scizor,40
2227,988,Swalot,53
2228,988,Ninetales,54
2229,988,Magnezone,56
2230,989,Electabuzz,40
2231,989,Magmar,40
2232,990,Electivire,54
2233,990,Magmortar,54
2234,991,Mightyena,55
2235,991,Kirlia,56
2236,992,Flaaffy,55
2237,992,Tropius,56
2238,993,Ampharos,61
2239,993,Tropius,62
2240,994,Gligar,24
2241,994,Drifblim,25
2242,994,Buizel,24
2243,995,Gligar,44
2244,995,Drifblim,45
2245,995,Floatzel,44
2246,996,Gliscor,61
2247,996,Drifblim,59
2248,996,Floatzel,61
2249,997,Electabuzz,47
2250,997,Raichu,48
2251,998,Scyther,32
2252,998,Luxio,34
2253,998,Probopass,31
