tjunction_id,pokedex_number,trainerID,pokelevel
1529,8,3608,24
1530,8,3608,24
1531,8,3609,35
1532,8,3729,42
1533,8,3870,24
1534,8,3895,24
1535,8,3895,24
1536,8,3896,46
1537,8,4088,100
1538,8,4113,50
1539,8,4784,51
1540,8,5712,30
1541,8,5713,55
1542,8,6803,50
1543,8,6804,50
1544,8,9475,100
1545,8,10386,33
1546,8,10408,20
1547,8,10545,38
1548,8,10549,33
1549,8,10556,49
1550,8,10678,20
1551,8,10783,16
1552,8,10786,50
1553,8,10797,50
1554,8,11844,16
1555,5,12,42
1556,5,17,24
1557,5,18,27
1558,5,41,35
1559,5,166,42
1560,5,171,24
1561,5,172,27
1562,5,195,35
1563,5,313,42
1564,5,318,24
1565,5,319,27
1566,5,342,35
1567,5,460,42
1568,5,465,24
1569,5,466,27
1570,5,489,35
1571,5,607,42
1572,5,612,24
1573,5,613,27
1574,5,636,35
1575,5,754,42
1576,5,759,24
1577,5,760,27
1578,5,783,35
1579,5,903,42
1580,5,1043,29
1581,5,1044,24
1582,5,1070,46
1583,5,1287,50
1584,5,2000,30
1585,5,2037,41
1586,5,2772,34
1587,5,2781,34
1588,5,2791,16
1589,5,2793,50
1590,5,2795,53
1591,5,2871,29
1592,5,2872,54
1593,5,3345,50
1594,5,3352,50
1595,5,3580,42
1596,5,3585,24
1597,5,3586,27
1598,5,3609,35
1599,5,3729,42
1600,5,3869,29
1601,5,3870,24
1602,5,3896,46
1603,5,4113,50
1604,5,4826,30
1605,5,4863,41
1606,5,5598,34
1607,5,5607,34
1608,5,5617,16
1609,5,5619,50
1610,5,5621,53
1611,5,5697,29
1612,5,5698,54
1613,5,6171,50
1614,5,6178,50
1615,5,6426,18
1616,5,6508,17
1617,5,6526,18
1618,5,6949,51
1619,5,6955,50
1620,5,6956,50
1621,5,7300,50
1622,5,7825,50
1623,5,8256,50
1624,5,8654,40
1625,5,8684,40
1626,5,9474,100
1627,5,9475,100
1628,5,10341,50
1629,6,12,42
1630,6,166,42
1631,6,313,42
1632,6,460,42
1633,6,607,42
1634,6,754,42
1635,6,903,42
1636,6,1269,100
1637,6,2254,100
1638,6,2256,100
1639,6,2257,100
1640,6,2258,100
1641,6,3118,50
1642,6,3580,42
1643,6,3729,42
1644,6,4095,100
1645,6,5080,100
1646,6,5082,100
1647,6,5083,100
1648,6,5084,100
1649,6,5944,50
1650,6,6534,53
1651,6,6950,52
1652,6,7164,50
1653,6,7165,50
1654,6,8720,50
1655,6,9160,53
1656,6,9627,50
1657,6,10090,50
1658,6,10368,50
1659,6,10817,51
1660,6,10820,52
1661,103,13,43
1662,103,167,43
1663,103,314,43
1664,103,461,43
1665,103,608,43
1666,103,755,43
1667,103,895,42
1668,103,1270,100
1669,103,1273,100
1670,103,1280,100
1671,103,1281,100
1672,103,2948,50
1673,103,3581,43
1674,103,3721,42
1675,103,4096,100
1676,103,4099,100
1677,103,4106,100
1678,103,4107,100
1679,103,5774,50
1680,103,6533,51
1681,103,6534,51
1682,103,7295,20
1683,103,7305,59
1684,103,8345,37
1685,103,8470,49
1686,103,8719,55
1687,103,8753,49
1688,103,8754,54
1689,103,8754,55
1690,103,8757,40
1691,103,8776,60
1692,103,8793,60
1693,103,8811,65
1694,103,8877,31
1695,103,8970,30
1696,103,9096,39
1697,103,9140,46
1698,103,9147,50
1699,103,9160,50
1700,103,9161,51
1701,103,9386,50
1702,103,9387,50
1703,103,9659,32
1704,103,9724,40
1705,103,9893,100
1706,103,10335,50
1707,103,10336,50
1708,103,11586,50
1709,103,11841,59
1710,103,11852,50
1711,91,13,43
1712,91,39,28
1713,91,167,43
1714,91,193,28
1715,91,314,43
1716,91,340,28
1717,91,461,43
1718,91,487,28
1719,91,608,43
1720,91,634,28
1721,91,755,43
1722,91,781,28
1723,91,895,42
1724,91,1068,28
1725,91,1183,55
1726,91,1243,58
1727,91,1264,100
1728,91,1272,100
1729,91,1861,30
1730,91,2075,52
1731,91,2076,51
1732,91,2473,25
1733,91,2477,26
1734,91,2479,55
1735,91,3006,54
1736,91,3008,54
1737,91,3581,43
1738,91,3607,28
1739,91,3721,42
1740,91,3894,28
1741,91,4009,55
1742,91,4069,58
1743,91,4090,100
1744,91,4098,100
1745,91,4687,30
1746,91,4901,52
1747,91,4902,51
1748,91,5299,25
1749,91,5303,26
1750,91,5305,55
1751,91,5832,54
1752,91,5834,54
1753,91,6545,31
1754,91,6556,29
1755,91,6577,29
1756,91,6642,31
1757,91,6645,28
1758,91,6703,37
1759,91,6804,50
1760,91,6810,48
1761,91,7818,15
1762,91,9479,100
1763,91,10335,50
1764,91,10336,50
1765,91,10381,31
1766,91,10412,34
1767,91,10534,31
1768,91,10545,35
1769,91,10559,30
1770,91,10666,48
1771,91,10682,44
1772,91,10790,52
1773,91,10791,40
1774,91,10814,51
1775,91,11392,64
1776,91,11437,47
1777,91,11574,50
1778,91,11612,22
1779,59,13,43
1780,59,167,43
1781,59,314,43
1782,59,461,43
1783,59,608,43
1784,59,755,43
1785,59,895,42
1786,59,1082,47
1787,59,1083,54
1788,59,1151,47
1789,59,1158,54
1790,59,1256,55
1791,59,1272,100
1792,59,2572,74
1793,59,2794,50
1794,59,2872,54
1795,59,3057,50
1796,59,3123,50
1797,59,3402,50
1798,59,3581,43
1799,59,3721,42
1800,59,3908,47
1801,59,3909,54
1802,59,3977,47
1803,59,3984,54
1804,59,4082,55
1805,59,4098,100
1806,59,5398,74
1807,59,5620,50
1808,59,5698,54
1809,59,5883,50
1810,59,5949,50
1811,59,6228,50
1812,59,6533,54
1813,59,6954,50
1814,59,6956,50
1815,59,7514,50
1816,59,7817,15
1817,59,7818,20
1818,59,8762,100
1819,59,8835,38
1820,59,8848,33
1821,59,8915,65
1822,59,8918,61
1823,59,8961,57
1824,59,9166,53
1825,59,9476,100
1826,59,9477,100
1827,59,9720,52
1828,59,9843,50
1829,59,10246,65
1830,59,10341,50
1831,59,10819,52
1832,59,10837,54
1833,59,11203,50
1834,59,11438,46
1835,59,11473,60
1836,47,14,43
1837,47,36,33
1838,47,168,43
1839,47,190,33
1840,47,315,43
1841,47,337,33
1842,47,462,43
1843,47,484,33
1844,47,609,43
1845,47,631,33
1846,47,756,43
1847,47,778,33
1848,47,893,42
1849,47,1061,33
1850,47,1263,100
1851,47,1274,50
1852,47,1275,50
1853,47,1377,36
1854,47,1864,35
1855,47,1928,47
1856,47,2075,51
1857,47,2740,52
1858,47,2948,50
1859,47,3396,43
1860,47,3582,43
1861,47,3604,33
1862,47,3719,42
1863,47,3887,33
1864,47,4089,100
1865,47,4100,50
1866,47,4101,50
1867,47,4203,36
1868,47,4690,35
1869,47,4754,47
1870,47,4901,51
1871,47,5566,52
1872,47,5774,50
1873,47,6222,43
1874,47,6445,50
1875,47,6949,51
1876,47,6956,50
1877,47,7386,50
1878,47,7650,31
1879,47,7665,32
1880,47,7691,31
1881,47,7762,42
1882,47,8410,49
1883,47,9383,53
1884,47,9474,100
1885,47,9477,100
1886,47,9706,39
1887,47,9707,42
1888,47,9708,46
1889,47,9709,55
1890,47,9848,63
1891,47,11388,53
1892,47,11759,42
1893,87,14,43
1894,87,168,43
1895,87,315,43
1896,87,462,43
1897,87,609,43
1898,87,756,43
1899,87,891,42
1900,87,900,47
1901,87,901,53
1902,87,1270,100
1903,87,1353,50
1904,87,1957,50
1905,87,1960,53
1906,87,2474,25
1907,87,2475,55
1908,87,2476,26
1909,87,2479,50
1910,87,2965,50
1911,87,3582,43
1912,87,3717,42
1913,87,3726,47
1914,87,3727,53
1915,87,4096,100
1916,87,4179,50
1917,87,4783,50
1918,87,4786,53
1919,87,5300,25
1920,87,5301,55
1921,87,5302,26
1922,87,5305,50
1923,87,5791,50
1924,87,6805,100
1925,87,7817,15
1926,87,8284,100
1927,87,8624,50
1928,87,8797,58
1929,87,8804,64
1930,87,9480,50
1931,87,9481,50
1932,87,9501,51
1933,87,9778,47
1934,87,10126,28
1935,87,10162,29
1936,87,10405,28
1937,87,10531,36
1938,87,10588,58
1939,87,10596,54
1940,87,10676,42
1941,87,10784,16
1942,87,10788,51
1943,87,10789,50
1944,113,14,43
1945,113,168,43
1946,113,315,43
1947,113,462,43
1948,113,609,43
1949,113,756,43
1950,113,891,42
1951,113,912,54
1952,113,913,59
1953,113,1274,50
1954,113,1275,50
1955,113,1966,51
1956,113,2483,53
1957,113,2783,50
1958,113,3250,50
1959,113,3582,43
1960,113,3717,42
1961,113,3738,54
1962,113,3739,59
1963,113,4100,50
1964,113,4101,50
1965,113,4792,51
1966,113,5309,53
1967,113,5609,50
1968,113,6076,50
1969,113,7508,51
1970,113,7509,51
1971,113,8064,5
1972,113,8134,62
1973,113,8147,61
1974,113,8618,50
1975,113,8627,5
1976,113,8628,5
1977,113,8660,41
1978,113,8755,52
1979,113,8756,56
1980,113,9159,51
1981,113,9559,100
1982,113,9785,50
1983,113,9890,100
1984,113,9892,100
1985,99,15,43
1986,99,31,32
1987,99,32,35
1988,99,33,39
1989,99,169,43
1990,99,185,32
1991,99,186,35
1992,99,187,39
1993,99,316,43
1994,99,332,32
1995,99,333,35
1996,99,334,39
1997,99,463,43
1998,99,479,32
1999,99,480,35
2000,99,481,39
2001,99,610,43
2002,99,626,32
2003,99,627,35
2004,99,628,39
2005,99,757,43
2006,99,773,32
2007,99,774,35
2008,99,775,39
2009,99,894,41
2010,99,1055,32
2011,99,1056,34
2012,99,1057,39
2013,99,1058,49
2014,99,1279,60
2015,99,1959,50
2016,99,2469,50
2017,99,2480,50
2018,99,2965,50
2019,99,3583,43
2020,99,3599,32
2021,99,3600,35
2022,99,3601,39
2023,99,3720,41
2024,99,3881,32
2025,99,3882,34
2026,99,3883,39
2027,99,3884,49
2028,99,4105,60
2029,99,4785,50
2030,99,5295,50
2031,99,5306,50
2032,99,5791,50
2033,99,6425,16
2034,99,6708,51
2035,99,6747,64
2036,99,8282,100
2037,99,8283,100
2038,99,9517,34
2039,99,9590,42
2040,99,9615,50
2041,99,9636,53
2042,99,9948,49
2043,99,10115,100
2044,99,10556,49
2045,99,10569,38
2046,99,10633,54
2047,99,10784,15
2048,99,10817,53
2049,99,10820,51
2050,99,10821,50
2051,99,10822,50
2052,99,11854,54
2053,73,15,43
2054,73,75,42
2055,73,169,43
2056,73,229,42
2057,73,316,43
2058,73,376,42
2059,73,463,43
2060,73,523,42
2061,73,610,43
2062,73,670,42
2063,73,757,43
2064,73,817,42
2065,73,894,42
2066,73,908,37
2067,73,1266,100
2068,73,1276,50
2069,73,1277,50
2070,73,1306,50
2071,73,1343,40
2072,73,1451,50
2073,73,1458,50
2074,73,1962,50
2075,73,1963,52
2076,73,2033,45
2077,73,2034,49
2078,73,2035,55
2079,73,2036,55
2080,73,2036,58
2081,73,2047,43
2082,73,2073,50
2083,73,2471,100
2084,73,2482,51
2085,73,2520,50
2086,73,2537,50
2087,73,2551,63
2088,73,2792,15
2089,73,3005,51
2090,73,3006,51
2091,73,3010,50
2092,73,3011,50
2093,73,3245,31
2094,73,3265,50
2095,73,3583,43
2096,73,3643,42
2097,73,3720,42
2098,73,3734,37
2099,73,4092,100
2100,73,4102,50
2101,73,4103,50
2102,73,4132,50
2103,73,4169,40
2104,73,4277,50
2105,73,4284,50
2106,73,4788,50
2107,73,4789,52
2108,73,4859,45
2109,73,4860,49
2110,73,4861,55
2111,73,4862,55
2112,73,4862,58
2113,73,4873,43
2114,73,4899,50
2115,73,5297,100
2116,73,5308,51
2117,73,5346,50
2118,73,5363,50
2119,73,5377,63
2120,73,5618,15
2121,73,5831,51
2122,73,5832,51
2123,73,5836,50
2124,73,5837,50
2125,73,6071,31
2126,73,6091,50
2127,73,6548,34
2128,73,6568,31
2129,73,6573,34
2130,73,6589,31
2131,73,6605,30
2132,73,6606,35
2133,73,6608,35
2134,73,6616,32
2135,73,6619,25
2136,73,6627,30
2137,73,6628,35
2138,73,6629,34
2139,73,6723,38
2140,73,6737,63
2141,73,6776,37
2142,73,6777,46
2143,73,6782,39
2144,73,6811,40
2145,73,6833,50
2146,73,7817,20
2147,73,7940,50
2148,73,7960,60
2149,73,7972,50
2150,73,9249,50
2151,73,9316,50
2152,73,9390,58
2153,73,9444,31
2154,73,9501,52
2155,73,9535,45
2156,73,9538,44
2157,73,9543,34
2158,73,9544,36
2159,73,9552,45
2160,73,9557,44
2161,73,9606,36
2162,73,9607,42
2163,73,9608,48
2164,73,9895,100
2165,73,9918,50
2166,73,9930,44
2167,73,10028,50
2168,73,10029,59
2169,73,10339,52
2170,73,10380,27
2171,73,10384,33
2172,73,10391,19
2173,73,10398,30
2174,73,10430,34
2175,73,10433,34
2176,73,10486,35
2177,73,10487,33
2178,73,10496,26
2179,73,10508,34
2180,73,10514,33
2181,73,10533,27
2182,73,10566,33
2183,73,10570,48
2184,73,10602,43
2185,73,10610,41
2186,73,10611,58
2187,73,10621,35
2188,73,10624,60
2189,73,10641,45
2190,73,10649,43
2191,73,10650,57
2192,73,10653,19
2193,73,10660,42
2194,73,10665,40
2195,73,10728,37
2196,73,10744,38
2197,73,10751,37
2198,73,10758,34
2199,73,10759,41
2200,73,10760,45
2201,73,10761,49
2202,73,10768,33
2203,73,10786,50
2204,73,10791,40
2205,73,10814,51
2206,73,11209,39
2207,73,11210,37
2208,73,11372,45
2209,9,15,43
2210,9,38,32
2211,9,169,43
2212,9,192,32
2213,9,316,43
2214,9,339,32
2215,9,463,43
2216,9,486,32
2217,9,610,43
2218,9,633,32
2219,9,757,43
2220,9,780,32
2221,9,894,43
2222,9,1067,36
2223,9,1266,100
2224,9,1960,53
2225,9,1961,50
2226,9,2471,100
2227,9,2484,52
2228,9,3082,50
2229,9,3583,43
2230,9,3606,32
2231,9,3720,43
2232,9,3893,36
2233,9,4092,100
2234,9,4786,53
2235,9,4787,50
2236,9,5297,100
2237,9,5310,52
2238,9,5908,50
2239,9,7950,50
2240,9,8286,100
2241,9,9167,50
2242,9,9477,100
2243,9,10090,50
2244,69,16,43
2245,69,170,43
2246,69,317,43
2247,69,464,43
2248,69,611,43
2249,69,758,43
2250,69,893,42
2251,69,899,22
2252,69,1259,100
2253,69,1486,37
2254,69,1848,24
2255,69,1848,24
2256,69,1849,21
2257,69,1849,21
2258,69,1900,21
2259,69,1900,21
2260,69,1909,24
2261,69,1909,24
2262,69,2732,25
2263,69,2733,26
2264,69,2949,5
2265,69,3584,43
2266,69,3719,42
2267,69,3725,22
2268,69,4085,100
2269,69,4312,37
2270,69,4674,24
2271,69,4674,24
2272,69,4675,21
2273,69,4675,21
2274,69,4726,21
2275,69,4726,21
2276,69,4735,24
2277,69,4735,24
2278,69,5558,25
2279,69,5559,26
2280,69,5775,5
2281,69,7635,11
2282,69,7648,23
2283,69,7688,12
2284,69,7701,23
2285,69,7707,11
2286,69,7999,50
2287,69,8259,18
2288,69,8268,18
2289,69,8293,18
2290,69,8293,18
2291,69,8304,29
2292,69,8310,18
2293,69,8310,18
2294,69,8321,29
2295,69,8380,18
2296,69,8380,18
2297,69,8385,19
2298,69,8409,22
2299,69,8423,29
2300,69,8750,38
2301,69,9380,50
2302,69,9482,3
2303,69,9482,3
2304,69,9482,3
2305,69,9483,3
2306,69,9483,3
2307,69,9483,3
2308,69,9486,6
2309,69,9488,7
2310,69,9488,7
2311,69,9490,6
2312,69,9491,3
2313,69,9491,3
2314,69,9491,3
2315,69,9493,7
2316,69,9494,3
2317,69,9494,3
2318,69,9494,3
2319,69,9495,3
2320,69,9495,3
2321,69,9495,3
2322,69,9496,6
2323,69,9497,6
2324,69,9498,3
2325,69,9498,3
2326,69,9499,7
2327,69,9657,29
2328,69,9722,39
2329,69,9888,100
2330,69,11843,15
2331,71,16,43
2332,71,31,32
2333,71,32,35
2334,71,33,39
2335,71,170,43
2336,71,185,32
2337,71,186,35
2338,71,187,39
2339,71,317,43
2340,71,332,32
2341,71,333,35
2342,71,334,39
2343,71,464,43
2344,71,479,32
2345,71,480,35
2346,71,481,39
2347,71,611,43
2348,71,626,32
2349,71,627,35
2350,71,628,39
2351,71,758,43
2352,71,773,32
2353,71,774,35
2354,71,775,39
2355,71,893,42
2356,71,1055,32
2357,71,1056,34
2358,71,1057,38
2359,71,1058,52
2360,71,1266,100
2361,71,1267,100
2362,71,1271,100
2363,71,1280,100
2364,71,3075,50
2365,71,3584,43
2366,71,3599,32
2367,71,3600,35
2368,71,3601,39
2369,71,3719,42
2370,71,3881,32
2371,71,3882,34
2372,71,3883,38
2373,71,3884,52
2374,71,4092,100
2375,71,4093,100
2376,71,4097,100
2377,71,4106,100
2378,71,5901,50
2379,71,6443,50
2380,71,6444,50
2381,71,6956,50
2382,71,7932,50
2383,71,8158,40
2384,71,8466,47
2385,71,8495,30
2386,71,8624,50
2387,71,8760,51
2388,71,8761,55
2389,71,8761,55
2390,71,8856,64
2391,71,9383,50
2392,71,9384,50
2393,71,9387,51
2394,71,9657,33
2395,71,9722,42
2396,71,10083,50
2397,71,10822,50
2398,71,11291,50
2399,71,11295,35
2400,71,11335,47
2401,71,11707,49
2402,78,19,36
2403,78,20,39
2404,78,21,43
2405,78,173,36
2406,78,174,39
2407,78,175,43
2408,78,320,36
2409,78,321,39
2410,78,322,43
2411,78,467,36
2412,78,468,39
2413,78,469,43
2414,78,614,36
2415,78,615,39
2416,78,616,43
2417,78,761,36
2418,78,762,39
2419,78,763,43
2420,78,900,48
2421,78,901,54
2422,78,902,42
2423,78,912,54
2424,78,913,59
2425,78,953,54
2426,78,959,45
2427,78,1013,39
2428,78,1062,36
2429,78,1063,38
2430,78,1064,42
2431,78,1065,56
2432,78,1281,100
2433,78,1981,24
2434,78,2067,50
2435,78,2793,50
2436,78,2794,50
2437,78,2796,50
2438,78,3247,50
2439,78,3509,50
2440,78,3587,36
2441,78,3588,39
2442,78,3589,43
2443,78,3726,48
2444,78,3727,54
2445,78,3728,42
2446,78,3738,54
2447,78,3739,59
2448,78,3779,54
2449,78,3785,45
2450,78,3839,39
2451,78,3888,36
2452,78,3889,38
2453,78,3890,42
2454,78,3891,56
2455,78,4107,100
2456,78,4807,24
2457,78,4893,50
2458,78,5619,50
2459,78,5620,50
2460,78,5622,50
2461,78,6073,50
2462,78,6335,50
2463,78,6531,51
2464,78,6937,49
2465,78,7299,54
2466,78,7462,39
2467,78,7463,58
2468,78,8284,100
2469,78,8287,100
2470,78,8344,33
2471,78,8452,41
2472,78,8453,48
2473,78,8454,53
2474,78,8469,43
2475,78,8620,52
2476,78,8821,64
2477,78,8855,62
2478,78,9185,44
2479,78,9186,58
2480,78,9636,53
2481,78,9894,100
2482,78,9895,100
2483,78,9933,50
2484,78,10303,41
2485,78,10314,41
2486,78,10814,53
2487,78,10818,50
2488,78,10819,52
2489,78,11381,44
2490,78,11382,60
2491,78,11480,33
2492,78,11607,29
2493,82,22,33
2494,82,63,29
2495,82,91,43
2496,82,96,28
2497,82,176,33
2498,82,217,29
2499,82,245,43
2500,82,250,28
2501,82,323,33
2502,82,364,29
2503,82,392,43
2504,82,397,28
2505,82,470,33
2506,82,511,29
2507,82,539,43
2508,82,544,28
2509,82,617,33
2510,82,658,29
2511,82,686,43
2512,82,691,28
2513,82,764,33
2514,82,805,29
2515,82,833,43
2516,82,838,28
2517,82,1042,48
2518,82,1046,33
2519,82,1263,100
2520,82,1264,100
2521,82,1307,50
2522,82,1312,100
2523,82,1380,37
2524,82,1457,50
2525,82,1567,100
2526,82,1748,50
2527,82,1756,50
2528,82,2481,50
2529,82,2806,42
2530,82,2807,48
2531,82,2807,48
2532,82,2808,54
2533,82,2808,54
2534,82,3005,51
2535,82,3006,50
2536,82,3007,51
2537,82,3039,40
2538,82,3046,50
2539,82,3230,41
2540,82,3274,50
2541,82,3281,50
2542,82,3590,33
2543,82,3631,29
2544,82,3659,43
2545,82,3664,28
2546,82,3868,48
2547,82,3872,33
2548,82,4089,100
2549,82,4090,100
2550,82,4133,50
2551,82,4138,100
2552,82,4206,37
2553,82,4283,50
2554,82,4393,100
2555,82,4574,50
2556,82,4582,50
2557,82,5307,50
2558,82,5632,42
2559,82,5633,48
2560,82,5633,48
2561,82,5634,54
2562,82,5634,54
2563,82,5831,51
2564,82,5832,50
2565,82,5833,51
2566,82,5865,40
2567,82,5872,50
2568,82,6056,41
2569,82,6100,50
2570,82,6107,50
2571,82,6417,18
2572,82,6420,18
2573,82,6421,28
2574,82,6421,28
2575,82,6421,28
2576,82,6952,50
2577,82,6971,56
2578,82,6994,31
2579,82,6994,31
2580,82,6995,34
2581,82,6995,34
2582,82,7001,31
2583,82,7001,31
2584,82,7002,34
2585,82,7002,34
2586,82,7029,52
2587,82,7039,32
2588,82,7040,43
2589,82,7213,44
2590,82,7377,50
2591,82,7383,50
2592,82,7427,30
2593,82,7428,33
2594,82,7429,36
2595,82,7430,39
2596,82,7433,30
2597,82,7434,33
2598,82,7435,36
2599,82,7436,39
2600,82,7441,47
2601,82,7445,29
2602,82,7446,34
2603,82,7447,41
2604,82,7448,45
2605,82,7926,40
2606,82,7985,60
2607,82,8021,50
2608,82,8618,51
2609,82,9163,50
2610,82,9356,35
2611,82,9382,51
2612,82,9383,50
2613,82,9389,50
2614,82,9418,50
2615,82,9646,31
2616,82,9647,34
2617,82,9648,38
2618,82,9658,31
2619,82,9698,47
2620,82,9712,38
2621,82,9713,56
2622,82,9723,40
2623,82,9788,28
2624,82,9792,26
2625,82,9793,25
2626,82,9796,28
2627,82,9799,33
2628,82,9806,26
2629,82,9807,33
2630,82,9809,28
2631,82,9810,46
2632,82,9812,28
2633,82,9817,25
2634,82,9835,46
2635,82,9836,55
2636,82,9877,30
2637,82,9884,29
2638,82,9896,50
2639,82,9897,50
2640,82,9900,40
2641,82,9902,40
2642,82,9907,39
2643,82,10025,50
2644,82,10026,60
2645,82,10083,50
2646,82,10340,55
2647,82,10789,50
2648,82,10845,60
2649,82,10946,50
2650,82,11105,34
2651,82,11106,37
2652,82,11112,34
2653,82,11113,37
2654,82,11142,34
2655,82,11143,37
2656,82,11150,36
2657,82,11151,39
2658,82,11568,50
2659,195,22,31
2660,195,176,31
2661,195,323,31
2662,195,470,31
2663,195,617,31
2664,195,764,31
2665,195,922,54
2666,195,937,39
2667,195,1008,35
2668,195,1046,31
2669,195,1314,50
2670,195,1347,28
2671,195,1433,49
2672,195,1566,50
2673,195,1709,50
2674,195,1713,50
2675,195,1724,50
2676,195,2963,65
2677,195,3041,50
2678,195,3057,50
2679,195,3124,26
2680,195,3125,42
2681,195,3168,58
2682,195,3237,35
2683,195,3590,31
2684,195,3748,54
2685,195,3763,39
2686,195,3834,35
2687,195,3872,31
2688,195,4140,50
2689,195,4173,28
2690,195,4259,49
2691,195,4392,50
2692,195,4535,50
2693,195,4539,50
2694,195,4550,50
2695,195,5789,65
2696,195,5867,50
2697,195,5883,50
2698,195,5950,26
2699,195,5951,42
2700,195,5994,58
2701,195,6063,35
2702,195,6723,43
2703,195,6805,100
2704,195,6806,100
2705,195,7624,50
2706,195,7938,50
2707,195,7942,50
2708,195,8232,28
2709,195,8490,50
2710,195,8525,33
2711,195,8580,43
2712,195,8876,39
2713,195,9165,51
2714,195,9270,41
2715,195,9314,50
2716,195,9328,50
2717,195,9345,43
2718,195,9391,53
2719,195,9640,20
2720,195,9641,30
2721,195,9642,35
2722,195,9697,26
2723,195,9704,32
2724,195,9705,47
2725,195,10034,50
2726,195,10035,59
2727,195,10366,40
2728,195,10409,29
2729,195,10409,32
2730,195,10577,42
2731,195,10672,43
2732,195,10683,42
2733,195,10692,64
2734,195,10789,54
2735,195,10837,54
2736,195,11336,41
2737,195,11336,41
2738,195,11337,48
2739,195,11337,48
2740,195,11338,53
2741,195,11338,53
2742,195,11339,55
2743,195,11339,55
2744,195,11376,54
2745,195,11570,50
2746,102,22,31
2747,102,176,31
2748,102,323,31
2749,102,470,31
2750,102,617,31
2751,102,764,31
2752,102,1046,31
2753,102,1282,50
2754,102,1850,26
2755,102,1864,32
2756,102,1904,24
2757,102,2732,25
2758,102,2733,26
2759,102,3590,31
2760,102,3872,31
2761,102,4108,50
2762,102,4676,26
2763,102,4690,32
2764,102,4730,24
2765,102,5558,25
2766,102,5559,26
2767,102,7063,64
2768,102,7072,61
2769,102,7490,50
2770,102,8141,61
2771,102,8285,100
2772,102,8753,49
2773,102,8757,37
2774,102,8775,52
2775,102,8792,55
2776,102,8968,30
2777,102,8970,30
2778,102,8970,30
2779,102,8971,32
2780,102,8971,35
2781,102,9092,30
2782,102,9096,39
2783,102,9096,39
2784,102,9097,42
2785,102,9097,45
2786,102,9146,42
2787,102,9154,50
2788,102,9155,50
2789,102,9157,54
2790,102,9381,50
2791,102,9890,100
2792,102,9961,55
2793,102,10333,30
2794,102,10334,30
2795,102,11848,50
2796,102,11850,5
2797,116,24,33
2798,116,24,33
2799,116,24,33
2800,116,26,34
2801,116,178,33
2802,116,178,33
2803,116,178,33
2804,116,180,34
2805,116,325,33
2806,116,325,33
2807,116,325,33
2808,116,327,34
2809,116,472,33
2810,116,472,33
2811,116,472,33
2812,116,474,34
2813,116,619,33
2814,116,619,33
2815,116,619,33
2816,116,621,34
2817,116,766,33
2818,116,766,33
2819,116,766,33
2820,116,768,34
2821,116,1050,35
2822,116,1078,33
2823,116,1078,33
2824,116,1258,100
2825,116,1260,100
2826,116,1436,29
2827,116,1710,30
2828,116,1736,15
2829,116,1859,30
2830,116,1894,25
2831,116,1895,34
2832,116,1956,50
2833,116,3047,50
2834,116,3193,11
2835,116,3194,11
2836,116,3195,20
2837,116,3592,33
2838,116,3592,33
2839,116,3592,33
2840,116,3594,34
2841,116,3876,35
2842,116,3904,33
2843,116,3904,33
2844,116,4084,100
2845,116,4086,100
2846,116,4262,29
2847,116,4536,30
2848,116,4562,15
2849,116,4685,30
2850,116,4720,25
2851,116,4721,34
2852,116,4782,50
2853,116,5873,50
2854,116,6019,11
2855,116,6020,11
2856,116,6021,20
2857,116,6541,21
2858,116,6644,21
